4.967141530112326731e-01,-1.382643011711846559e-01,6.476885381006924902e-01,1.523029856408025351e+00,-2.341533747233359719e-01,9.931557458048837495e-01,9.863583354252549729e-01,9.796074482501327951e-01,9.729027658628798259e-01,9.662439720261826182e-01,9.596307526671367105e-01,1.000000000000000000e+00
-2.341369569491805469e-01,1.579212815507391454e+00,7.674347291529087789e-01,-4.694743859349521098e-01,5.425600435859646575e-01,9.637000268150400784e-01,9.287177416833090060e-01,8.950053125638083307e-01,8.625166437173453771e-01,8.312073126788240840e-01,8.010345095174401520e-01,1.000000000000000000e+00
-4.634176928124622563e-01,-4.657297535702568658e-01,2.419622715660341150e-01,-1.913280244657797891e+00,-1.724917832513032767e+00,1.021817332810437851e+00,1.044110661631836967e+00,1.066890371427585249e+00,1.090167073733272485e+00,1.113951611599892422e+00,1.138255064644890791e+00,0.000000000000000000e+00
-5.622875292409726944e-01,-1.012831120334423796e+00,3.142473325952738761e-01,-9.080240755212108938e-01,-1.412303701335291484e+00,1.058603123274092228e+00,1.120640572605662744e+00,1.186313610228021620e+00,1.255835292969947670e+00,1.329431163455821352e+00,1.407339981812242513e+00,0.000000000000000000e+00
1.465648768921554046e+00,-2.257763004865356582e-01,6.752820468792383735e-02,-1.424748186213456780e+00,-5.443827245251826596e-01,9.674506378537561790e-01,9.359607366836397713e-01,9.054958117106588489e-01,8.760225006133817161e-01,8.475085269926586617e-01,8.199226650255450055e-01,1.000000000000000000e+00
1.109225897098660846e-01,-1.150993577422302794e+00,3.756980183456719580e-01,-6.006386899188049799e-01,-2.916937497932767798e-01,9.873140350925492248e-01,9.747890038907315313e-01,9.624228647952047799e-01,9.502136021062845828e-01,9.381592256953817932e-01,9.262577706806089939e-01,1.000000000000000000e+00
-6.017066122293969199e-01,1.852278184508937775e+00,-1.349722473793392094e-02,-1.057710928955900354e+00,8.225449121031890298e-01,8.945336095928072551e-01,8.001903786911368499e-01,7.157971878120180653e-01,6.403046421498650442e-01,5.727740227813495899e-01,5.123656140795934677e-01,1.000000000000000000e+00
-1.220843649971022238e+00,2.088635950047554035e-01,-1.959670123879775572e+00,-1.328186048898430505e+00,1.968612358691235187e-01,9.748233739019745991e-01,9.502806103056290477e-01,9.263557506917609041e-01,9.030332383228388826e-01,8.802979081274957540e-01,8.581349768396958622e-01,0.000000000000000000e+00
7.384665799954104326e-01,1.713682811899704950e-01,-1.156482823882405281e-01,-3.011036955892887890e-01,-1.478521990367427374e+00,1.012735387897598205e+00,1.025632965900098670e+00,1.038694799561400428e+00,1.051922980741032854e+00,1.065319627939167679e+00,1.078886886635898046e+00,1.000000000000000000e+00
-7.198442083947086401e-01,-4.606387709597875024e-01,1.057122226218915717e+00,3.436182895684614103e-01,-1.763040155362733952e+00,1.033714695753688906e+00,1.068566072217141505e+00,1.104592452234656630e+00,1.141833450693569230e+00,1.180330018085087529e+00,1.220124485533772285e+00,1.000000000000000000e+00
3.240839693947950018e-01,-3.850822804163165358e-01,-6.769220003059587265e-01,6.116762888408678878e-01,1.030999522495950949e+00,9.875976516016112816e-01,9.753491214490176420e-01,9.632525018347446455e-01,9.513059087113706624e-01,9.395074813980864858e-01,9.278553822908948145e-01,1.000000000000000000e+00
9.312801191161985681e-01,-8.392175232226385395e-01,-3.092123758512145826e-01,3.312634314035639571e-01,9.755451271223591903e-01,9.248213830704291594e-01,8.552945905843014618e-01,7.909947261968302001e-01,7.315288366827679134e-01,6.765335104968595026e-01,6.256726568711983294e-01,0.000000000000000000e+00
-4.791742378452899520e-01,-1.856589766638171157e-01,-1.106334974006028204e+00,-1.196206624080670800e+00,8.125258223941980162e-01,1.008935989549645917e+00,1.017951831008523378e+00,1.027048237932458363e+00,1.036225930253605210e+00,1.045485634337423697e+00,1.054828083040167730e+00,1.000000000000000000e+00
1.356240028570822931e+00,-7.201012158033384680e-02,1.003532897892024156e+00,3.616360250476341465e-01,-6.451197546051242737e-01,9.902812345076853484e-01,9.806569234180654293e-01,9.711261487509504908e-01,9.616880014477853234e-01,9.523415812849416184e-01,9.430859967878532091e-01,1.000000000000000000e+00
3.613956055084139307e-01,1.538036566465969202e+00,-3.582603910995153795e-02,1.564643655814006218e+00,-2.619745104089744370e+00,1.057157778257604042e+00,1.117582568130553788e+00,1.181461104744323531e+00,1.248990796589283692e+00,1.320380335586522236e+00,1.395850342023677637e+00,1.000000000000000000e+00
8.219025043752238302e-01,8.704706823817122407e-02,-2.990073504658674608e-01,9.176077653550229751e-02,-1.987568914600892800e+00,1.007180074346896825e+00,1.014411702161420736e+00,1.021695253601301978e+00,1.029031101482030808e+00,1.036419621295941118e+00,1.043861191231428620e+00,1.000000000000000000e+00
-2.196718878375119310e-01,3.571125715117464128e-01,1.477894044741516089e+00,-5.182702182736473873e-01,-8.084936028931876129e-01,9.921859305447430222e-01,9.844329207709375806e-01,9.767404935539919508e-01,9.691081754975989782e-01,9.615354969046033817e-01,9.540219917480957657e-01,0.000000000000000000e+00
-5.017570435845365440e-01,9.154021177020741362e-01,3.287511096596844595e-01,-5.297602037670388064e-01,5.132674331133560974e-01,9.551079139097483628e-01,9.122311272130312343e-01,8.712791689159765651e-01,8.321656294563576362e-01,7.948079783774543161e-01,7.591273901869147744e-01,1.000000000000000000e+00
