4.967141530112326731e-01,-1.382643011711846559e-01,6.476885381006924902e-01,1.523029856408025351e+00,-2.341533747233359719e-01,9.355787136260241610e+00,1.871157427252048322e+01,2.806736140878072661e+01,3.742314854504096644e+01,4.677893568130120627e+01,5.613472281756145321e+01,1.000000000000000000e+00
-2.341369569491805469e-01,1.579212815507391454e+00,7.674347291529087789e-01,-4.694743859349521098e-01,5.425600435859646575e-01,-6.931073979399254625e+00,-1.386214795879850925e+01,-2.079322193819776388e+01,-2.772429591759701850e+01,-3.465536989699627668e+01,-4.158644387639552775e+01,1.000000000000000000e+00
-4.634176928124622563e-01,-4.657297535702568658e-01,2.419622715660341150e-01,-1.913280244657797891e+00,-1.724917832513032767e+00,2.627849879276383582e+00,5.255699758552767165e+00,7.883549637829150747e+00,1.051139951710553433e+01,1.313924939638191702e+01,1.576709927565830149e+01,1.000000000000000000e+00
-5.622875292409726944e-01,-1.012831120334423796e+00,3.142473325952738761e-01,-9.080240755212108938e-01,-1.412303701335291484e+00,8.000714927693596934e+00,1.600142985538719387e+01,2.400214478308079080e+01,3.200285971077438774e+01,4.000357463846798112e+01,4.800428956616158160e+01,1.000000000000000000e+00
1.465648768921554046e+00,-2.257763004865356582e-01,6.752820468792383735e-02,-1.424748186213456780e+00,-5.443827245251826596e-01,1.303087262133552215e+01,2.606174524267104431e+01,3.909261786400657002e+01,5.212349048534208862e+01,6.515436310667760722e+01,7.818523572801314003e+01,1.000000000000000000e+00
1.109225897098660846e-01,-1.150993577422302794e+00,3.756980183456719580e-01,-6.006386899188049799e-01,-2.916937497932767798e-01,1.024685081570847345e+01,2.049370163141694690e+01,3.074055244712542034e+01,4.098740326283389379e+01,5.123425407854236369e+01,6.148110489425084069e+01,1.000000000000000000e+00
-6.017066122293969199e-01,1.852278184508937775e+00,-1.349722473793392094e-02,-1.057710928955900354e+00,8.225449121031890298e-01,-7.713611080744471771e+00,-1.542722216148894354e+01,-2.314083324223341620e+01,-3.085444432297788708e+01,-3.856805540372236152e+01,-4.628166648446683240e+01,1.000000000000000000e+00
-1.220843649971022238e+00,2.088635950047554035e-01,-1.959670123879775572e+00,-1.328186048898430505e+00,1.968612358691235187e-01,-2.328079313667162253e+00,-4.656158627334324507e+00,-6.984237941001486760e+00,-9.312317254668649014e+00,-1.164039656833581127e+01,-1.396847588200297352e+01,1.000000000000000000e+00
7.384665799954104326e-01,1.713682811899704950e-01,-1.156482823882405281e-01,-3.011036955892887890e-01,-1.478521990367427374e+00,3.164099234046548581e+00,6.328198468093097162e+00,9.492297702139644855e+00,1.265639693618619432e+01,1.582049617023274379e+01,1.898459540427928971e+01,1.000000000000000000e+00
-7.198442083947086401e-01,-4.606387709597875024e-01,1.057122226218915717e+00,3.436182895684614103e-01,-1.763040155362733952e+00,-4.213975150814570636e-01,-8.427950301629141272e-01,-1.264192545244371191e+00,-1.685590060325828254e+00,-2.106987575407285540e+00,-2.528385090488742382e+00,1.000000000000000000e+00
3.240839693947950018e-01,-3.850822804163165358e-01,-6.769220003059587265e-01,6.116762888408678878e-01,1.030999522495950949e+00,-6.801496078390389499e+00,-1.360299215678077900e+01,-2.040448823517116850e+01,-2.720598431356155800e+01,-3.400748039195194394e+01,-4.080897647034233700e+01,1.000000000000000000e+00
9.312801191161985681e-01,-8.392175232226385395e-01,-3.092123758512145826e-01,3.312634314035639571e-01,9.755451271223591903e-01,-6.617686048246161690e+00,-1.323537209649232338e+01,-1.985305814473848329e+01,-2.647074419298464676e+01,-3.308843024123081022e+01,-3.970611628947696659e+01,1.000000000000000000e+00
