3.745401188473624909e-01,9.507143064099161656e-01,2.275968731667195044e+00,4.272967791751893785e+00,7.576986432696309670e+00,1.000000000000000000e+00
7.319939418114050911e-01,5.986584841970366000e-01,1.929310910205478180e+00,5.258572603754755548e+00,7.251920614239244500e+00,1.000000000000000000e+00
1.560186404424365181e-01,1.559945203362026467e-01,4.680076811148418114e-01,2.920566357518922240e-01,1.716060324229398582e+00,0.000000000000000000e+00
5.808361216819946105e-02,8.661761457749351800e-01,1.790435903718069710e+00,6.037276718464456016e-01,5.487474935490608274e+00,0.000000000000000000e+00
6.011150117432088047e-01,7.080725777960454881e-01,2.017260167335299670e+00,5.107596671002968769e+00,7.254010525492317285e+00,1.000000000000000000e+00
2.058449429580244683e-02,9.699098521619943236e-01,1.960404198619791094e+00,2.395812458312540083e-01,5.922381584450977954e+00,0.000000000000000000e+00
8.324426408004217404e-01,2.123391106782761550e-01,1.257120862156974050e+00,2.121121560458846478e+00,5.436247868071765410e+00,0.000000000000000000e+00
1.818249672071006184e-01,1.834045098534338170e-01,5.486339869139682524e-01,4.001702278768196064e-01,2.009551895156105772e+00,0.000000000000000000e+00
3.042422429595377231e-01,5.247564316322378408e-01,1.353755106224013405e+00,1.915836885206824158e+00,4.669749804591114994e+00,0.000000000000000000e+00
4.319450186421157634e-01,2.912291401980419137e-01,1.014403299038199702e+00,1.509539716703646839e+00,3.907099934398829966e+00,0.000000000000000000e+00
6.118528947223794701e-01,1.394938606520418345e-01,8.908406160264631390e-01,1.024196669231424162e+00,3.896227637524148690e+00,0.000000000000000000e+00
2.921446485352181544e-01,3.663618432936917024e-01,1.024868335122601559e+00,1.284367823349002791e+00,3.658894302438240764e+00,0.000000000000000000e+00
4.560699842170359286e-01,7.851759613930135995e-01,2.026421907003062906e+00,4.297142259841292500e+00,6.991405689443261018e+00,1.000000000000000000e+00
1.996737821583597361e-01,5.142344384136116053e-01,1.228142658985583058e+00,1.232149622809511236e+00,4.083775541273467979e+00,0.000000000000000000e+00
5.924145688620424677e-01,4.645041271999772459e-02,6.853153943020379169e-01,3.302148146997765932e-01,3.240775320630199019e+00,0.000000000000000000e+00
6.075448519014383653e-01,1.705241236872915289e-01,9.485930992760214231e-01,1.243212641654616979e+00,4.060869001630941000e+00,0.000000000000000000e+00
6.505159298527951606e-02,9.488855372533332444e-01,1.962822667491946005e+00,7.407181891082653680e-01,6.018571188446397713e+00,0.000000000000000000e+00
9.656320330745593594e-01,8.083973481164611341e-01,2.582426729307481850e+00,9.367372497525368047e+00,9.678544254071564268e+00,1.000000000000000000e+00
3.046137691733706854e-01,9.767211400638386998e-02,4.999579971861384253e-01,3.570272494873891200e-01,2.109101529905156536e+00,0.000000000000000000e+00
6.842330265121568944e-01,4.401524937396013026e-01,1.564538013991359389e+00,3.614002475019847171e+00,6.062080094998392177e+00,1.000000000000000000e+00
1.220382348447788257e-01,4.951769101112701854e-01,1.112392055067319196e+00,7.251661925504535589e-01,3.581252634891515463e+00,0.000000000000000000e+00
3.438852111521839561e-02,9.093204020787820641e-01,1.853029325272782524e+00,3.752422061686209176e-01,5.627865018048784584e+00,0.000000000000000000e+00
2.587799816000169173e-01,6.625222843539819717e-01,1.583824550307980861e+00,2.057370054656695757e+00,5.269033614123976861e+00,0.000000000000000000e+00
3.117110760894109545e-01,5.200680211778108131e-01,1.351847118445032692e+00,1.945331550252311636e+00,4.678963507513920206e+00,0.000000000000000000e+00
5.467102793432796481e-01,1.848544555255270394e-01,9.164191903943337270e-01,1.212741972218529085e+00,3.842678129869560699e+00,0.000000000000000000e+00
9.695846277645585598e-01,7.751328233611145535e-01,2.519850274486787889e+00,9.018682440080130647e+00,9.498720078989480342e+00,1.000000000000000000e+00
9.394989415641891162e-01,8.948273504276488266e-01,2.729153642419486658e+00,1.008827218331356512e+01,1.006645881038683754e+01,1.000000000000000000e+00
5.978999788110851421e-01,9.218742350231168281e-01,2.441648448857318687e+00,6.614263027041682896e+00,8.520745304194125680e+00,1.000000000000000000e+00
8.849250205191949714e-02,1.959828624191451985e-01,4.804582268902098940e-01,2.081161662572071636e-01,1.618359684774468565e+00,0.000000000000000000e+00
4.522728891053806599e-02,3.253303307632643415e-01,6.958879504370667490e-01,1.765657063294927831e-01,2.178118429132276379e+00,0.000000000000000000e+00
3.886772896894820084e-01,2.713490317738959101e-01,9.313753532372738286e-01,1.265606474756915789e+00,3.571480639090785836e+00,0.000000000000000000e+00
8.287375091519293413e-01,3.567533266935892788e-01,1.542244162539107899e+00,3.547858360148516077e+00,6.284207505921182602e+00,1.000000000000000000e+00
2.809345096873807623e-01,5.426960831582484657e-01,1.366326676003877694e+00,1.829544696375894564e+00,4.660849047386394162e+00,0.000000000000000000e+00
1.409242249747626463e-01,8.021969807540396680e-01,1.745318186482841982e+00,1.356587853478291583e+00,5.517803009398051017e+00,0.000000000000000000e+00
7.455064367977082274e-02,9.868869366005172949e-01,2.048324516880805302e+00,8.828766763527089445e-01,6.294074838001957772e+00,0.000000000000000000e+00
7.722447692966574184e-01,1.987156815341724059e-01,1.169676132365002230e+00,1.841485747703820453e+00,5.053517935688320861e+00,0.000000000000000000e+00
5.522117123602399147e-03,8.154614284548341585e-01,1.636444974033270716e+00,5.403688221249254575e-02,4.920379156347016725e+00,0.000000000000000000e+00
7.068573438476171145e-01,7.290071680409873078e-01,2.164871679929591508e+00,6.183648845367908820e+00,7.908329727484009197e+00,1.000000000000000000e+00
7.712703466859457402e-01,7.404465173409036094e-02,9.193596501541264621e-01,6.853013305583038894e-01,4.300619643834270533e+00,0.000000000000000000e+00
3.584657285442726105e-01,1.158690595251297140e-01,5.902038475945320384e-01,4.984210420609836989e-01,2.487542999872141447e+00,0.000000000000000000e+00
8.631034258755935218e-01,6.232981268275579190e-01,2.109699679530709471e+00,6.455648983280465103e+00,8.055305890343316122e+00,1.000000000000000000e+00
3.308980248526491863e-01,6.355835028602363490e-02,4.580147254246964561e-01,2.523759908704563681e-01,2.035840225979387519e+00,0.000000000000000000e+00
3.109823217156622022e-01,3.251833220267470459e-01,9.613489657691562940e-01,1.213515173605075548e+00,3.506011540738793286e+00,0.000000000000000000e+00
7.296061783380640708e-01,6.375574713552131234e-01,2.004721121048490318e+00,5.581990441756282451e+00,7.473375719821598651e+00,1.000000000000000000e+00
8.872127425763265407e-01,4.722149251619492949e-01,1.831642592900225130e+00,5.027461186060893539e+00,7.269353263853328251e+00,1.000000000000000000e+00
1.195942459383017020e-01,7.132447872229950026e-01,1.546083820384291707e+00,1.023599669968302317e+00,4.877439953029479192e+00,0.000000000000000000e+00
7.607850486168974413e-01,5.612771975694962334e-01,1.883339443755889908e+00,5.124135600485582032e+00,7.171588428501464385e+00,1.000000000000000000e+00
7.709671799545609883e-01,4.937955963643907431e-01,1.758558372683342474e+00,4.568402380836419141e+00,6.817609477959149622e+00,1.000000000000000000e+00
5.227328293819940574e-01,4.275410183585496293e-01,1.377814866099093205e+00,2.681876714441084442e+00,5.178910257061268396e+00,1.000000000000000000e+00
2.541912674409518846e-02,1.078914269933044512e-01,2.412019807307040908e-01,3.291007028812918678e-02,7.744441956803026494e-01,0.000000000000000000e+00
3.142918568673425117e-02,6.364104112637803956e-01,1.304250008214295153e+00,2.400223318629631786e-01,3.975608396016353296e+00,0.000000000000000000e+00
3.143559810763266738e-01,5.085706911647027706e-01,1.331497363405732326e+00,1.918466862812948204e+00,4.623204052369850103e+00,0.000000000000000000e+00
9.075664739260930203e-01,2.492922291488749442e-01,1.406150932223842798e+00,2.714991232629840212e+00,6.033585744523714212e+00,1.000000000000000000e+00
4.103829230356297320e-01,7.555511385430486726e-01,1.921485200121727077e+00,3.720783416858332249e+00,6.585221446436440473e+00,1.000000000000000000e+00
2.287981654916224628e-01,7.697990982879299171e-02,3.827579851492084462e-01,2.113543457824602345e-01,1.605870286430870264e+00,0.000000000000000000e+00
2.897514529137680261e-01,1.612212872540044195e-01,6.121940274217768652e-01,5.605692266697087645e-01,2.416084988092866759e+00,0.000000000000000000e+00
9.296976523425730665e-01,8.081203795644169574e-01,2.545938411471406759e+00,9.015691436294730465e+00,9.497210539099366855e+00,1.000000000000000000e+00
6.334037565104234657e-01,8.714605901877177097e-01,2.376324936885858996e+00,6.623836937708292183e+00,8.395782323678423253e+00,1.000000000000000000e+00
8.036720768991144626e-01,1.865700588860358389e-01,1.176812194671186251e+00,1.799293760545566112e+00,5.137780737811787901e+00,0.000000000000000000e+00
8.925589984899777729e-01,5.393422419156507219e-01,1.971243482321279217e+00,5.776737255450870023e+00,7.698848443943793640e+00,1.000000000000000000e+00
8.074401551640625341e-01,8.960912999234932341e-01,2.599622755011048891e+00,8.682481179016702910e+00,9.413748575361271520e+00,1.000000000000000000e+00
3.180034749718638754e-01,1.100519245276767588e-01,5.381073240272173930e-01,4.199627331257100860e-01,2.250328922025380152e+00,0.000000000000000000e+00
